,timestamp,trans_error,trans_error_gt
0,1.5206162374045458e+18,0.022358434645335865,0.01578190393814245
1,1.520616237454546e+18,0.020991003276838283,0.015468508286338813
2,1.5206162375045448e+18,0.02066668183872586,0.01654342675587698
3,1.520616237554545e+18,0.020061109696372675,0.016926595017799317
4,1.5206162376045458e+18,0.022118963215921626,0.01797652959484967
5,1.520616237654546e+18,0.022367245012628944,0.018787619743453804
6,1.5206162377045458e+18,0.019688800924964243,0.013888973269202921
7,1.520616237754545e+18,0.018589102484934315,0.012983695125684288
8,1.5206162378045448e+18,0.02045872973593198,0.015390222875348181
9,1.520616237854546e+18,0.020403171674642874,0.01538020691229008
10,1.5206162379045458e+18,0.020113995714107845,0.015270302765240256
11,1.520616237954546e+18,0.018002120708862975,0.013037604823979346
12,1.5206162380045448e+18,0.01721618009916048,0.01286926843574674
13,1.520616238054545e+18,0.017279220506442126,0.012780142609503142
14,1.5206162381045458e+18,0.018520923931351647,0.014212395118461296
15,1.520616238154546e+18,0.018769226424953232,0.014705331351850369
16,1.5206162382045458e+18,0.017335476599305708,0.013259563624472746
17,1.520616238254545e+18,0.016742432501425455,0.012722582569917741
18,1.5206162383045448e+18,0.01565400989039743,0.012136077933767099
19,1.520616238354546e+18,0.014767245757656738,0.011319450748309704
20,1.5206162384045458e+18,0.014903144206000503,0.011630539339193162
21,1.520616238454546e+18,0.016165459826251786,0.013220817068536945
22,1.5206162385045448e+18,0.014839533942036126,0.010456003010142727
23,1.520616238554545e+18,0.014111651153903625,0.010552616376146757
24,1.5206162386045458e+18,0.013844581037305027,0.009909689278921916
25,1.520616238654546e+18,0.01344575005357047,0.009420463077201766
26,1.5206162387045458e+18,0.01574728285691691,0.014087102070744602
27,1.520616238754545e+18,0.012425941835584223,0.009501054907565837
28,1.5206162388045448e+18,0.012622637926578086,0.010848578633350994
29,1.520616238854546e+18,0.012326211056027382,0.009827630293632919
30,1.5206162389045458e+18,0.010495489653319107,0.008641826588216765
31,1.520616238954546e+18,0.014346293087696284,0.014534700901683779
32,1.5206162390045448e+18,0.012457289081803734,0.01182980836042742
33,1.520616239054545e+18,0.010715366970640978,0.011108187083175737
34,1.5206162391045458e+18,0.012468978831233914,0.013065156764676516
35,1.520616239154546e+18,0.013130751806256606,0.013918752317431282
36,1.5206162392045458e+18,0.01381151256088902,0.015598510326535073
37,1.520616239254545e+18,0.012477599619946407,0.012949270191514426
38,1.5206162393045448e+18,0.011455681463917004,0.011254182370758453
39,1.520616239354546e+18,0.011950000340817621,0.011703729911582647
40,1.5206162394045458e+18,0.012201935830172553,0.013410111982073692
41,1.520616239454546e+18,0.013448350312041014,0.016122187346847294
42,1.5206162395045448e+18,0.011727712717516612,0.01452674706386612
43,1.520616239554545e+18,0.01260808683875812,0.014868042033396646
44,1.5206162396045458e+18,0.013270804672927195,0.01567273967735492
45,1.520616239654546e+18,0.012688495988765829,0.014342808721320873
46,1.5206162397045458e+18,0.01099477334539008,0.013660779608833157
47,1.520616239754545e+18,0.014034618826129929,0.016825182935965095
48,1.5206162398045448e+18,0.013971161233257466,0.016855910172720624
49,1.520616239854546e+18,0.014695051201804003,0.017318135692543576
50,1.5206162399045458e+18,0.015017566301047882,0.017284771654182112
51,1.520616239954546e+18,0.015324354751887159,0.017026439456292328
52,1.5206162400045448e+18,0.015751863816338446,0.016844125271482862
53,1.520616240054545e+18,0.013877009741580341,0.014229487054958143
54,1.5206162401045458e+18,0.014733818351145091,0.014100727154386488
55,1.520616240154546e+18,0.01586884559847259,0.014537584845069187
56,1.5206162402045458e+18,0.016729030267642178,0.014711410876248627
57,1.520616240254545e+18,0.018058364598457097,0.015502366483008484
58,1.5206162403045448e+18,0.019150970457179874,0.016139775977322367
59,1.520616240354546e+18,0.019961191884930108,0.01661407059543884
60,1.5206162404045458e+18,0.015305710916459951,0.01336334541243559
61,1.520616240454546e+18,0.016312408880748887,0.013768735263732571
62,1.5206162405045448e+18,0.016979333606957796,0.013820287417149479
63,1.520616240554545e+18,0.01843947248146908,0.014832742444415686
64,1.5206162406045458e+18,0.019664194716731042,0.016479222580267287
65,1.520616240654546e+18,0.020940206246875134,0.017278161270921136
66,1.5206162407045458e+18,0.022373753731863743,0.018313410383962857
